2022-05-16 21:39:55,745 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\app\\ML_All_Datset_MRMR.py', reloading
2022-05-16 21:39:55,903 INFO  * Restarting with stat
2022-05-16 21:39:57,657 WARNING  * Debugger is active!
2022-05-16 21:39:57,671 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:39:57,878 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:39:58,475 INFO 127.0.0.1 - - [16/May/2022 21:39:58] "GET /design HTTP/1.1" 200 -
2022-05-16 21:39:59,163 INFO 127.0.0.1 - - [16/May/2022 21:39:59] "[36mGET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:39:59,260 INFO 127.0.0.1 - - [16/May/2022 21:39:59] "[36mGET /static/assets/css/styles.css HTTP/1.1[0m" 304 -
2022-05-16 21:39:59,299 INFO 127.0.0.1 - - [16/May/2022 21:39:59] "[36mGET /static/assets/fonts/ionicons.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:39:59,395 INFO 127.0.0.1 - - [16/May/2022 21:39:59] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:39:59,501 INFO 127.0.0.1 - - [16/May/2022 21:39:59] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:39:59,529 INFO 127.0.0.1 - - [16/May/2022 21:39:59] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:40:02,323 INFO 127.0.0.1 - - [16/May/2022 21:40:02] "GET /predict/ HTTP/1.1" 200 -
